group1	group2	Diff	Lower	Upper	q-value	p-value	Metrics
('RFE_0.1', 'rf')	('RFE_100.0', 'lr')	1368.6436522245408	1288.1564442076121	1449.1308602414695	83.87366686802973	0.001	CPU
('RFE_0.1', 'rf')	('RFE_100.0', 'sgd')	9.961953496932985	-70.52525451999577	90.44916151386172	0.6104916846678807	0.9	CPU
('RFE_0.1', 'rf')	('RFE_100.0', 'svc')	1544.7607772827148	1464.2735692657861	1625.2479852996435	94.66653399080141	0.001	CPU
('RFE_0.1', 'rf')	('RFE_100.0', 'rf')	718.6190261363984	638.1318181194696	799.1062341533271	44.038645636668434	0.001	CPU
('RFE_0.1', 'rf')	('dRFE_0.1', 'lr')	1023.5753246784211	943.0881166614923	1104.0625326953498	62.72707702759175	0.001	CPU
('RFE_0.1', 'rf')	('dRFE_0.1', 'sgd')	121.03878991603851	40.55158189910976	201.52599793296724	7.41753861717521	0.001	CPU
('RFE_0.1', 'rf')	('dRFE_0.1', 'svc')	798.0206492424012	717.5334412254724	878.50785725933	48.90456181167082	0.001	CPU
('RFE_0.1', 'rf')	('dRFE_0.1', 'rf')	897.7648827791214	817.2776747621926	978.2520907960502	55.01712047664412	0.001	CPU
('RFE_0.1', 'rf')	('dRFE_0.2', 'lr')	986.9826898813249	906.4954818643961	1067.4698978982535	60.48459524220763	0.001	CPU
('RFE_0.1', 'rf')	('dRFE_0.2', 'sgd')	51.565259718894964	-28.921948298033783	132.0524677358237	3.160039071234059	0.6478282695922704	CPU
('RFE_0.1', 'rf')	('dRFE_0.2', 'svc')	486.0501292228699	405.56292120594117	566.5373372397986	29.786282611504454	0.001	CPU
('RFE_0.1', 'rf')	('dRFE_0.2', 'rf')	460.88459739685055	380.39738937992183	541.3718054137793	28.244080278923835	0.001	CPU
('RFE_100.0', 'lr')	('RFE_100.0', 'sgd')	1358.6816987276077	1278.194490710679	1439.1689067445363	83.26317518336184	0.001	CPU
('RFE_100.0', 'lr')	('RFE_100.0', 'svc')	176.117125058174	95.62991704124525	256.6043330751028	10.792867122771689	0.001	CPU
('RFE_100.0', 'lr')	('RFE_100.0', 'rf')	650.0246260881424	569.5374180712137	730.5118341050712	39.835021231361296	0.001	CPU
('RFE_100.0', 'lr')	('dRFE_0.1', 'lr')	345.0683275461197	264.5811195291909	425.55553556304847	21.146589840437983	0.001	CPU
('RFE_100.0', 'lr')	('dRFE_0.1', 'sgd')	1247.6048623085023	1167.1176542915737	1328.092070325431	76.45612825085452	0.001	CPU
('RFE_100.0', 'lr')	('dRFE_0.1', 'svc')	570.6230029821396	490.13579496521083	651.1102109990684	34.969105056358906	0.001	CPU
('RFE_100.0', 'lr')	('dRFE_0.1', 'rf')	470.8787694454194	390.3915614284906	551.3659774623482	28.8565463913856	0.001	CPU
('RFE_100.0', 'lr')	('dRFE_0.2', 'lr')	381.66096234321594	301.17375432628717	462.1481703601447	23.389071625822098	0.001	CPU
('RFE_100.0', 'lr')	('dRFE_0.2', 'sgd')	1317.0783925056458	1236.591184488717	1397.5656005225744	80.71362779679566	0.001	CPU
('RFE_100.0', 'lr')	('dRFE_0.2', 'svc')	882.5935230016709	802.1063149847421	963.0807310185996	54.08738425652527	0.001	CPU
('RFE_100.0', 'lr')	('dRFE_0.2', 'rf')	907.7590548276902	827.2718468107614	988.246262844619	55.62958658910589	0.001	CPU
('RFE_100.0', 'sgd')	('RFE_100.0', 'svc')	1534.7988237857817	1454.311615768853	1615.2860318027103	94.05604230613352	0.001	CPU
('RFE_100.0', 'sgd')	('RFE_100.0', 'rf')	708.6570726394654	628.1698646225366	789.1442806563941	43.42815395200055	0.001	CPU
('RFE_100.0', 'sgd')	('dRFE_0.1', 'lr')	1013.6133711814881	933.1261631645593	1094.1005791984169	62.11658534292386	0.001	CPU
('RFE_100.0', 'sgd')	('dRFE_0.1', 'sgd')	111.07683641910552	30.58962840217677	191.56404443603427	6.807046932507329	0.001	CPU
('RFE_100.0', 'sgd')	('dRFE_0.1', 'svc')	788.0586957454682	707.5714877285394	868.545903762397	48.29407012700294	0.001	CPU
('RFE_100.0', 'sgd')	('dRFE_0.1', 'rf')	887.8029292821884	807.3157212652596	968.2901372991172	54.406628791976246	0.001	CPU
('RFE_100.0', 'sgd')	('dRFE_0.2', 'lr')	977.0207363843919	896.5335283674631	1057.5079444013206	59.87410355753975	0.001	CPU
('RFE_100.0', 'sgd')	('dRFE_0.2', 'sgd')	41.60330622196198	-38.88390179496677	122.09051423889073	2.549547386566178	0.9	CPU
('RFE_100.0', 'sgd')	('dRFE_0.2', 'svc')	476.08817572593694	395.60096770900816	556.5753837428657	29.175790926836576	0.001	CPU
('RFE_100.0', 'sgd')	('dRFE_0.2', 'rf')	450.9226438999176	370.4354358829888	531.4098519168464	27.633588594255954	0.001	CPU
('RFE_100.0', 'svc')	('RFE_100.0', 'rf')	826.1417511463164	745.6545431293877	906.6289591632452	50.627888354132985	0.001	CPU
('RFE_100.0', 'svc')	('dRFE_0.1', 'lr')	521.1854526042937	440.6982445873649	601.6726606212225	31.939456963209672	0.001	CPU
('RFE_100.0', 'svc')	('dRFE_0.1', 'sgd')	1423.7219873666763	1343.2347793497477	1504.209195383605	87.2489953736262	0.001	CPU
('RFE_100.0', 'svc')	('dRFE_0.1', 'svc')	746.7401280403136	666.2529200233848	827.2273360572424	45.761972179130595	0.001	CPU
('RFE_100.0', 'svc')	('dRFE_0.1', 'rf')	646.9958945035934	566.5086864866646	727.4831025205222	39.64941351415729	0.001	CPU
('RFE_100.0', 'svc')	('dRFE_0.2', 'lr')	557.7780874013899	477.29087938446116	638.2652954183187	34.18193874859379	0.001	CPU
('RFE_100.0', 'svc')	('dRFE_0.2', 'sgd')	1493.1955175638197	1412.708309546891	1573.6827255807484	91.50649491956734	0.001	CPU
('RFE_100.0', 'svc')	('dRFE_0.2', 'svc')	1058.710648059845	978.2234400429162	1139.1978560767736	64.88025137929696	0.001	CPU
('RFE_100.0', 'svc')	('dRFE_0.2', 'rf')	1083.876179885864	1003.3889718689353	1164.3633879027927	66.42245371187757	0.001	CPU
('RFE_100.0', 'rf')	('dRFE_0.1', 'lr')	304.95629854202275	224.469090525094	385.4435065589515	18.68843139092331	0.001	CPU
('RFE_100.0', 'rf')	('dRFE_0.1', 'sgd')	597.5802362203598	517.093028203431	678.0674442372886	36.621107019493216	0.001	CPU
('RFE_100.0', 'rf')	('dRFE_0.1', 'svc')	79.40162310600283	-1.0855849109259168	159.88883112293158	4.865916175002385	0.05756144487925474	CPU
('RFE_100.0', 'rf')	('dRFE_0.1', 'rf')	179.14585664272306	98.65864862579431	259.63306465965184	10.978474839975693	0.001	CPU
('RFE_100.0', 'rf')	('dRFE_0.2', 'lr')	268.3636637449265	187.87645572799775	348.8508717618553	16.445949605539198	0.001	CPU
('RFE_100.0', 'rf')	('dRFE_0.2', 'sgd')	667.0537664175033	586.5665584005745	747.5409744344321	40.87860656543437	0.001	CPU
('RFE_100.0', 'rf')	('dRFE_0.2', 'svc')	232.56889691352842	152.08168889659967	313.0561049304572	14.252363025163977	0.001	CPU
('RFE_100.0', 'rf')	('dRFE_0.2', 'rf')	257.73442873954775	177.247220722619	338.2216367564765	15.794565357744595	0.001	CPU
('dRFE_0.1', 'lr')	('dRFE_0.1', 'sgd')	902.5365347623825	822.0493267454538	983.0237427793113	55.30953841041653	0.001	CPU
('dRFE_0.1', 'lr')	('dRFE_0.1', 'svc')	225.55467543601992	145.06746741909117	306.0418834529487	13.822515215920925	0.001	CPU
('dRFE_0.1', 'lr')	('dRFE_0.1', 'rf')	125.81044189929969	45.32323388237094	206.29764991622844	7.709956550947617	0.001	CPU
('dRFE_0.1', 'lr')	('dRFE_0.2', 'lr')	36.59263479709625	-43.894573219832495	117.079842814025	2.242481785384115	0.9	CPU
('dRFE_0.1', 'lr')	('dRFE_0.2', 'sgd')	972.0100649595261	891.5228569425973	1052.4972729764547	59.56703795635768	0.001	CPU
('dRFE_0.1', 'lr')	('dRFE_0.2', 'svc')	537.5251954555512	457.0379874386224	618.01240347248	32.940794416087286	0.001	CPU
('dRFE_0.1', 'lr')	('dRFE_0.2', 'rf')	562.6907272815705	482.2035192646417	643.1779352984993	34.48299674866791	0.001	CPU
('dRFE_0.1', 'sgd')	('dRFE_0.1', 'svc')	676.9818593263626	596.4946513094338	757.4690673432914	41.487023194495606	0.001	CPU
('dRFE_0.1', 'sgd')	('dRFE_0.1', 'rf')	776.7260928630828	696.2388848461541	857.2133008800116	47.59958185946891	0.001	CPU
('dRFE_0.1', 'sgd')	('dRFE_0.2', 'lr')	865.9438999652863	785.4566919483575	946.431107982215	53.067056625032414	0.001	CPU
('dRFE_0.1', 'sgd')	('dRFE_0.2', 'sgd')	69.47353019714355	-11.013677819785201	149.9607382140723	4.257499545941151	0.17780077807129924	CPU
('dRFE_0.1', 'sgd')	('dRFE_0.2', 'svc')	365.01133930683136	284.5241312899026	445.49854732376014	22.368743994329243	0.001	CPU
('dRFE_0.1', 'sgd')	('dRFE_0.2', 'rf')	339.845807480812	259.35859946388325	420.3330154977408	20.826541661748625	0.001	CPU
('dRFE_0.1', 'svc')	('dRFE_0.1', 'rf')	99.74423353672023	19.257025519791483	180.23144155364898	6.1125586649733075	0.002893380949806512	CPU
('dRFE_0.1', 'svc')	('dRFE_0.2', 'lr')	188.96204063892367	108.47483262199492	269.44924865585244	11.58003343053681	0.001	CPU
('dRFE_0.1', 'svc')	('dRFE_0.2', 'sgd')	746.4553895235061	665.9681815065774	826.9425975404349	45.74452274043676	0.001	CPU
('dRFE_0.1', 'svc')	('dRFE_0.2', 'svc')	311.97052001953125	231.4833120026025	392.45772803646	19.118279200166363	0.001	CPU
('dRFE_0.1', 'svc')	('dRFE_0.2', 'rf')	337.1360518455506	256.6488438286218	417.62325986247936	20.66048153274698	0.001	CPU
('dRFE_0.1', 'rf')	('dRFE_0.2', 'lr')	89.21780710220344	8.73059908527469	169.70501511913218	5.4674747655635025	0.015010910010669898	CPU
('dRFE_0.1', 'rf')	('dRFE_0.2', 'sgd')	846.1996230602264	765.7124150432976	926.6868310771551	51.857081405410064	0.001	CPU
('dRFE_0.1', 'rf')	('dRFE_0.2', 'svc')	411.7147535562515	331.2275455393227	492.20196157318026	25.23083786513967	0.001	CPU
('dRFE_0.1', 'rf')	('dRFE_0.2', 'rf')	436.8802853822708	356.39307736534204	517.3674933991996	26.773040197720288	0.001	CPU
('dRFE_0.2', 'lr')	('dRFE_0.2', 'sgd')	935.4174301624298	854.930222145501	1015.9046381793586	57.324556170973565	0.001	CPU
('dRFE_0.2', 'lr')	('dRFE_0.2', 'svc')	500.9325606584549	420.44535264152614	581.4197686753837	30.69831263070317	0.001	CPU
('dRFE_0.2', 'lr')	('dRFE_0.2', 'rf')	526.0980924844743	445.6108844675455	606.585300501403	32.24051496328379	0.001	CPU
('dRFE_0.2', 'sgd')	('dRFE_0.2', 'svc')	434.48486950397495	353.99766148704623	514.9720775209037	26.626243540270398	0.001	CPU
('dRFE_0.2', 'sgd')	('dRFE_0.2', 'rf')	409.3193376779556	328.8321296610269	489.80654569488433	25.084041207689776	0.001	CPU
('dRFE_0.2', 'svc')	('dRFE_0.2', 'rf')	25.165531826019333	-55.321676190909415	105.65273984294808	1.5422023325806198	0.9	CPU
('RFE_0.1', 'lr')	('RFE_0.1', 'sgd')	0.021035000000000026	-0.08578318126288029	0.12785318126288034	0.9713135395927285	0.9	Accuracy
('RFE_0.1', 'lr')	('RFE_0.1', 'svc')	9.000000000014552e-05	-0.10672818126288017	0.10690818126288046	0.004155845902709142	0.9	Accuracy
('RFE_0.1', 'lr')	('RFE_0.1', 'rf')	0.01929000000000003	-0.08752818126288028	0.12610818126288034	0.8907363051458872	0.9	Accuracy
('RFE_0.1', 'lr')	('RFE_100.0', 'lr')	0.09277999999999986	-0.01403818126288045	0.19959818126288018	4.284215365030335	0.17072699302420147	Accuracy
('RFE_0.1', 'lr')	('RFE_100.0', 'sgd')	0.08909	-0.01772818126288031	0.19590818126288032	4.1138256830195425	0.22419285203796768	Accuracy
('RFE_0.1', 'lr')	('RFE_100.0', 'svc')	0.09159999999999979	-0.01521818126288052	0.1984181812628801	4.229727607639345	0.1861629904622698	Accuracy
('RFE_0.1', 'lr')	('RFE_100.0', 'rf')	0.07584999999999997	-0.03096818126288034	0.18266818126288029	3.5024545746664293	0.4954918382294756	Accuracy
('RFE_0.1', 'lr')	('dRFE_0.1', 'lr')	0.07801499999999983	-0.02880318126288048	0.18483318126288015	3.602425756659209	0.44834272555745425	Accuracy
('RFE_0.1', 'lr')	('dRFE_0.1', 'sgd')	0.09297999999999995	-0.013838181262880361	0.19979818126288026	4.293450578147456	0.16808305897442632	Accuracy
('RFE_0.1', 'lr')	('dRFE_0.1', 'svc')	0.09126999999999985	-0.015548181262880462	0.19808818126288016	4.214489505996105	0.19088600997223226	Accuracy
('RFE_0.1', 'lr')	('dRFE_0.1', 'rf')	0.09258999999999995	-0.014228181262880363	0.19940818126288026	4.275441912569079	0.17325931340380674	Accuracy
('RFE_0.1', 'lr')	('dRFE_0.2', 'lr')	0.02860499999999999	-0.07821318126288032	0.1354231812628803	1.3208663560755862	0.9	Accuracy
('RFE_0.1', 'lr')	('dRFE_0.2', 'sgd')	0.09313500000000019	-0.013683181262880123	0.1999531812628805	4.300607868313232	0.16604971459368922	Accuracy
('RFE_0.1', 'lr')	('dRFE_0.2', 'svc')	0.08515499999999987	-0.021663181262880443	0.19197318126288018	3.9321228649402693	0.293074984438228	Accuracy
('RFE_0.1', 'lr')	('dRFE_0.2', 'rf')	0.09334499999999979	-0.013473181262880524	0.2001631812628801	4.310304842086186	0.16331735294082494	Accuracy
('RFE_0.1', 'sgd')	('RFE_0.1', 'svc')	0.02094499999999988	-0.08587318126288043	0.1277631812628802	0.9671576936900194	0.9	Accuracy
('RFE_0.1', 'sgd')	('RFE_0.1', 'rf')	0.0017449999999999966	-0.10507318126288032	0.10856318126288031	0.08057723444684126	0.9	Accuracy
('RFE_0.1', 'sgd')	('RFE_100.0', 'lr')	0.11381499999999989	0.006996818737119576	0.2206331812628802	5.2555289046230635	0.02462784870536161	Accuracy
('RFE_0.1', 'sgd')	('RFE_100.0', 'sgd')	0.11012500000000003	0.0033068187371197155	0.21694318126288034	5.085139222612271	0.036122456961734106	Accuracy
('RFE_0.1', 'sgd')	('RFE_100.0', 'svc')	0.11263499999999982	0.005816818737119506	0.21945318126288013	5.201041147232074	0.027885468632122268	Accuracy
('RFE_0.1', 'sgd')	('RFE_100.0', 'rf')	0.096885	-0.009933181262880314	0.2037031812628803	4.473768114259157	0.12324225327603877	Accuracy
('RFE_0.1', 'sgd')	('dRFE_0.1', 'lr')	0.09904999999999986	-0.0077681812628804525	0.20586818126288017	4.573739296251937	0.1020356669094723	Accuracy
('RFE_0.1', 'sgd')	('dRFE_0.1', 'sgd')	0.11401499999999998	0.007196818737119665	0.2208331812628803	5.264764117740184	0.024116128084971433	Accuracy
('RFE_0.1', 'sgd')	('dRFE_0.1', 'svc')	0.11230499999999988	0.005486818737119564	0.2191231812628802	5.185803045588834	0.028864197476104025	Accuracy
('RFE_0.1', 'sgd')	('dRFE_0.1', 'rf')	0.11362499999999998	0.006806818737119663	0.2204431812628803	5.246755452161807	0.025122687516780262	Accuracy
('RFE_0.1', 'sgd')	('dRFE_0.2', 'lr')	0.007569999999999966	-0.09924818126288035	0.11438818126288028	0.34955281648285774	0.9	Accuracy
('RFE_0.1', 'sgd')	('dRFE_0.2', 'sgd')	0.11417000000000022	0.007351818737119903	0.22098818126288053	5.27192140790596	0.023726600213417104	Accuracy
('RFE_0.1', 'sgd')	('dRFE_0.2', 'svc')	0.1061899999999999	-0.0006281812628804173	0.2130081812628802	4.903436404532998	0.05318166911090849	Accuracy
('RFE_0.1', 'sgd')	('dRFE_0.2', 'rf')	0.11437999999999982	0.007561818737119502	0.22119818126288013	5.281618381678915	0.023210164767675345	Accuracy
('RFE_0.1', 'svc')	('RFE_0.1', 'rf')	0.019199999999999884	-0.08761818126288043	0.1260181812628802	0.8865804592431781	0.9	Accuracy
('RFE_0.1', 'svc')	('RFE_100.0', 'lr')	0.09287000000000001	-0.013948181262880305	0.19968818126288032	4.288371210933045	0.1695348631963821	Accuracy
('RFE_0.1', 'svc')	('RFE_100.0', 'sgd')	0.08918000000000015	-0.017638181262880165	0.19599818126288046	4.117981528922252	0.2227555765234276	Accuracy
('RFE_0.1', 'svc')	('RFE_100.0', 'svc')	0.09168999999999994	-0.015128181262880375	0.19850818126288025	4.233883453542054	0.18489301320385387	Accuracy
('RFE_0.1', 'svc')	('RFE_100.0', 'rf')	0.07594000000000012	-0.030878181262880194	0.18275818126288043	3.5066104205691384	0.49360706205109883	Accuracy
('RFE_0.1', 'svc')	('dRFE_0.1', 'lr')	0.07810499999999998	-0.028713181262880333	0.1849231812628803	3.606581602561918	0.4463117695960669	Accuracy
('RFE_0.1', 'svc')	('dRFE_0.1', 'sgd')	0.0930700000000001	-0.013748181262880216	0.1998881812628804	4.297606424050165	0.1668992853192678	Accuracy
('RFE_0.1', 'svc')	('dRFE_0.1', 'svc')	0.09136	-0.015458181262880316	0.1981781812628803	4.2186453518988145	0.1895862443871874	Accuracy
('RFE_0.1', 'svc')	('dRFE_0.1', 'rf')	0.0926800000000001	-0.014138181262880217	0.1994981812628804	4.279597758471788	0.17206009301414738	Accuracy
('RFE_0.1', 'svc')	('dRFE_0.2', 'lr')	0.028514999999999846	-0.07830318126288047	0.13533318126288016	1.316710510172877	0.9	Accuracy
('RFE_0.1', 'svc')	('dRFE_0.2', 'sgd')	0.09322500000000034	-0.013593181262879978	0.20004318126288065	4.304763714215942	0.16487495556216536	Accuracy
('RFE_0.1', 'svc')	('dRFE_0.2', 'svc')	0.08524500000000002	-0.021573181262880298	0.19206318126288033	3.9362787108429784	0.2913719312429277	Accuracy
('RFE_0.1', 'svc')	('dRFE_0.2', 'rf')	0.09343499999999993	-0.013383181262880378	0.20025318126288025	4.314460687988896	0.16215387374348944	Accuracy
('RFE_0.1', 'rf')	('RFE_100.0', 'lr')	0.11206999999999989	0.005251818737119579	0.2188881812628802	5.174951670176223	0.02957964816990044	Accuracy
('RFE_0.1', 'rf')	('RFE_100.0', 'sgd')	0.10838000000000003	0.001561818737119719	0.21519818126288034	5.00456198816543	0.04299475846644962	Accuracy
('RFE_0.1', 'rf')	('RFE_100.0', 'svc')	0.11088999999999982	0.004071818737119509	0.21770818126288013	5.120463912785232	0.033412347034274426	Accuracy
('RFE_0.1', 'rf')	('RFE_100.0', 'rf')	0.09514	-0.01167818126288031	0.20195818126288032	4.393190879812317	0.14107292984822373	Accuracy
('RFE_0.1', 'rf')	('dRFE_0.1', 'lr')	0.09730499999999986	-0.009513181262880449	0.20412318126288018	4.493162061805096	0.1189196850891091	Accuracy
('RFE_0.1', 'rf')	('dRFE_0.1', 'sgd')	0.11226999999999998	0.005451818737119668	0.2190881812628803	5.184186883293343	0.028968874416219648	Accuracy
('RFE_0.1', 'rf')	('dRFE_0.1', 'svc')	0.11055999999999988	0.0037418187371195677	0.2173781812628802	5.105225811141993	0.03455901246879289	Accuracy
('RFE_0.1', 'rf')	('dRFE_0.1', 'rf')	0.11187999999999998	0.005061818737119667	0.2186981812628803	5.166178217714966	0.03016876355300635	Accuracy
('RFE_0.1', 'rf')	('dRFE_0.2', 'lr')	0.009314999999999962	-0.09750318126288035	0.11613318126288028	0.43013005092969897	0.9	Accuracy
('RFE_0.1', 'rf')	('dRFE_0.2', 'sgd')	0.11242500000000022	0.005606818737119906	0.21924318126288053	5.19134417345912	0.028501902017456615	Accuracy
('RFE_0.1', 'rf')	('dRFE_0.2', 'svc')	0.1044449999999999	-0.002373181262880414	0.2112631812628802	4.822859170086157	0.06296365192952214	Accuracy
('RFE_0.1', 'rf')	('dRFE_0.2', 'rf')	0.11263499999999982	0.005816818737119506	0.21945318126288013	5.201041147232074	0.027885468632122268	Accuracy
('RFE_100.0', 'lr')	('RFE_100.0', 'sgd')	0.00368999999999986	-0.10312818126288045	0.11050818126288017	0.17038968201079285	0.9	Accuracy
('RFE_100.0', 'lr')	('RFE_100.0', 'svc')	0.0011800000000000699	-0.10563818126288024	0.10799818126288038	0.05448775739099054	0.9	Accuracy
('RFE_100.0', 'lr')	('RFE_100.0', 'rf')	0.01692999999999989	-0.08988818126288042	0.1237481812628802	0.7817607903639061	0.9	Accuracy
('RFE_100.0', 'lr')	('dRFE_0.1', 'lr')	0.014765000000000028	-0.09205318126288028	0.12158318126288034	0.6817896083711265	0.9	Accuracy
('RFE_100.0', 'lr')	('dRFE_0.1', 'sgd')	0.000200000000000089	-0.10661818126288022	0.1070181812628804	0.009235213117120604	0.9	Accuracy
('RFE_100.0', 'lr')	('dRFE_0.1', 'svc')	0.0015100000000000113	-0.1053081812628803	0.10832818126288032	0.06972585903423005	0.9	Accuracy
('RFE_100.0', 'lr')	('dRFE_0.1', 'rf')	0.00018999999999991246	-0.1066281812628804	0.10700818126288023	0.008773452461256628	0.9	Accuracy
('RFE_100.0', 'lr')	('dRFE_0.2', 'lr')	0.12138499999999985	0.014566818737119541	0.22820318126288017	5.605081721105922	0.010737048448776543	Accuracy
('RFE_100.0', 'lr')	('dRFE_0.2', 'sgd')	0.0003550000000003273	-0.10646318126287999	0.10717318126288064	0.01639250328289689	0.9	Accuracy
('RFE_100.0', 'lr')	('dRFE_0.2', 'svc')	0.007624999999999993	-0.09919318126288032	0.1144431812628803	0.35209250009006604	0.9	Accuracy
